video_id,title,views,tags,channel_name,subscribers,search_query,thumbnail_url,duration_seconds,thumbnail_path,search_volume
dvVg5NABbXo,"(free for profit) glichcore x sad guitar  hyperpop type beat ""structure""",2031,glaive type beat|ericdoa type beat|brakence type beat|midwxst type beat|aldn type beat|hyperpop type beat|hyperpop beat|hyper pop type beat|free glaive type beat|hyperpop type beat free for profit|aries type beat|glitchcore type beat|indie pop type beat|pop type beat|bedroom pop type beat|anti pop type beat|hyperpop type beat 2024|siem spark|dance type beat|free for profit|2hollis type beat|2hollis type beat free for profit|2hollis type beat free,johnnyfriend,12000,hyperpop type beat,https://i.ytimg.com/vi/dvVg5NABbXo/maxresdefault.jpg,96,thumbnails\dvVg5NABbXo.jpg,0.0
ynaHJG-N7Nw,"*FREE* Hyperpop x digicore type beat - ""Feelings""",2019,hyperpop type beat|guitar hyperpop type beat|brakence type beat|ericdoa type beat|glitchcore type beat|pop punk hyperpop type beat|free type beat|free hyperpop type beat|free for profit hyperpop|free for profit beats|type beat|glaive type beat|hyperpop type beat free|fromtheheart type beat|experimental hyperpop type beat|dltzk type beat|hyperpop type beat 2023|fromtheheart type beat hyperpop|kmoe type beat|underscores type beat|onidera,Bando,1070,hyperpop type beat,https://i.ytimg.com/vi/ynaHJG-N7Nw/maxresdefault.jpg,205,thumbnails\ynaHJG-N7Nw.jpg,0.0
K75q5HBh5wI,"(free) 2hollis x crystal castles x darkwave type beat - ""tell me""",1959,2hollis type beat|crystal castles type beat|darkwave type beat|mareux type beat|artemas type beat|y2k type beat|synth pop type beat|techno type beat|pastel ghost type beat|alice glass type beat|witch house type beat|erlax|crim3s type beat|quitall|morecalcium|glaive type beat|midwxst type beat|electroclash type beat|ecco2k type beat|club type beat|krushclub type beat|edm type beat|scenecore type beat|snow strippers type beat|2hollis|y2k|crystal castles,QUITAll ,3940,2hollis type beat,https://i.ytimg.com/vi/K75q5HBh5wI/maxresdefault.jpg,116,thumbnails\K75q5HBh5wI.jpg,11237409.0
wVvEm5GP1BA,"[SOLD] midwxst x brakence x hyperpop type beat ""Starfall II""",1957,glaive type beat|brakence type beat|hyperpop type beat|midwxst type beat|vaeo type beat|rouri404 type beat|destroy lonely type beat|ericdoa type beat|free for profit midwxst type beat|midwxst type beat 2022|free midwxst type beat|midwxst type beat 2023|midwxst type beat free for profit|glaive type beat hyperpop|glaive type beat 2022|free glaive type beat|glaive type beat free for profit|glaive type beat 2023|hyperpop type beat free|free hyperpop type beat,OhMyGon!,21900,hyperpop type beat,https://i.ytimg.com/vi/wVvEm5GP1BA/maxresdefault.jpg,107,thumbnails\wVvEm5GP1BA.jpg,0.0
SFtWjHaPvsE,(FREE) 2hollis Type Beat - 'girl' HARD,1897,gunnr|2hollis|type beat|type beat 2025|underground|underground rappers|ken carson type beat|gunnr switch|gunnr presets|2hollis type beat|how to 2hollis type beat|how to gunnr type|nate sib|nate sib type beat|hyperpop type beat|glaive type beat|bladee type beat|2hollis ken carson type beat|free for profit|yung lean type beat|how to make 2hollis type beat|destroy lonely type beat|homixide gang type beat|opium type beat|rock type beat|osamason type beat,KEYS!,47,2hollis type beat,https://i.ytimg.com/vi/SFtWjHaPvsE/maxresdefault.jpg,144,thumbnails\SFtWjHaPvsE.jpg,11237409.0
2FTktepQQ40,[free for profit] nate sib 'take it slow' type beat @hosty4444,1883,nate sib take it slow|nate sib type beat|2hollis type beat|hard dance type beat|dance type beat|damon r type beat|edm type beat|kim j type beat|kimj type beat|electronic type beat,hostile,1080,nate sib type beat,https://i.ytimg.com/vi/2FTktepQQ40/maxresdefault.jpg,138,thumbnails\2FTktepQQ40.jpg,261955.0
w29d5ZbSoPk,"*free* sqwore + antipop + hyperpop type beat - ""skipping class""",1865,brakence type beat|glaive type beat|glaive|underscores|free for profit type beat|hyperpop type beat|indie rock|gabby start|gabby start type beat|indie rock type beat|twikipedia|sail life type beat|sqwore type beat|brakence|midwest emo|guitar type beat|forzen|protagonist|protagonist type beat|carefree type beat|eve 2|eve 2 type beat,prod. hilen,327,hyperpop type beat,https://i.ytimg.com/vi/w29d5ZbSoPk/maxresdefault.jpg,125,thumbnails\w29d5ZbSoPk.jpg,0.0
ftKRpoJRpmg,"(free) nate sib + 2hollis type beat ""tonight""",1858,,SHADE08,9850,nate sib type beat,https://i.ytimg.com/vi/ftKRpoJRpmg/maxresdefault.jpg,145,thumbnails\ftKRpoJRpmg.jpg,261955.0
Bbfypwd3UEA,"[FREE FOR PROFIT] 2hollis Type Beat - ""forfeit""",1833,glaive type beat|ericdoa type beat|brakence type beat|midwxst type beat|hyperpop type beat|hyperpop beat|hyper pop type beat|hyperpop type beat free for profit|pop type beat|hyperpop type beat 2025|pop type beat 2025|dance type beat|electro pop type beat|free for profit|2hollis type beat|2hollis type beat free for profit|nate sib type beat|type beat|type beat free for profit|type beat 2025|nate sib type beat free for profit|2hollis forfeit type beat,siem spark,28200,2hollis type beat,https://i.ytimg.com/vi/Bbfypwd3UEA/maxresdefault.jpg,162,thumbnails\Bbfypwd3UEA.jpg,11237409.0
2F43l41VTbw,free - hard 2hollis x ken carson edm type beat - distance,1831,free beat|2hollis type beat|edm type beat|ken carson type beat,dyldowz,17200,2hollis type beat,https://i.ytimg.com/vi/2F43l41VTbw/maxresdefault.jpg,92,thumbnails\2F43l41VTbw.jpg,11237409.0
HEJ_U1W98gE,"(free) 2hollis + nate sib type beat ""see you again""",1826,,SHADE08,9850,2hollis type beat,https://i.ytimg.com/vi/HEJ_U1W98gE/maxresdefault.jpg,88,thumbnails\HEJ_U1W98gE.jpg,11237409.0
ERymV11YAJU,"*FREE* 2hollis + nate sib + prettifun type beat - ""NEWCASTLE""",1824,2hollis carti type beat|2hollis type beat|2hollis type beat ambient|2hollis type beat boy|2hollis type beat crush|2hollis type beat digicore|2hollis type beat free|2hollis type beat gold|2hollis type beat hard|2hollis type beat jeans|2hollis type beat sad|2hollis type beat trauma|bladee 2hollis type beat|charli xcx 2hollis type beat|che 2hollis type beat|crystal castles 2hollis type beat|ian and 2hollis type beat|playboi carti 2hollis type beat,thesisfrance,8070,2hollis type beat,https://i.ytimg.com/vi/ERymV11YAJU/maxresdefault.jpg,105,thumbnails\ERymV11YAJU.jpg,11237409.0
i7wo-uvZehU,"FREE 2HOLLIS ""ALL WORK OUT"" TYPE BEAT [PROD.MTSSS]",1812,2hollis|2hollis dance type beat|2hollis ian|2hollis nate sib type beat|2hollis type beat|2hollis type beat free|2hollis x ian type beat|damon r type beat|ericdoa type beat|free 2hollis type beat|free type beat|god type beat|hard dance type beat|hard type beat|house type beat|ken carson type beat|mtsssprod|nate sib type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy type beat,makethatstefan,524,2hollis type beat,https://i.ytimg.com/vi/i7wo-uvZehU/maxresdefault.jpg,160,thumbnails\i7wo-uvZehU.jpg,11237409.0
_4yZh6jWwkk,"(free!) 2hollis + nate sib + star type beat - ""not this time""",1804,1oneam type beat free|2hollis dance type beat|2hollis gold type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|dance type beat|edm type beat|free 2hollis type beat|free nate sib type beat|gab3 rave type beat|gab3 type beat|gold type beat|hard dance type beat|jeans type beat|jssr type beat|ken carson type beat|nate sib type beat|star boy 2hollis type beat|star boy type beat|starboy 2hollis type beat|trauma type beat,iledless,1290,2hollis type beat,https://i.ytimg.com/vi/_4yZh6jWwkk/maxresdefault.jpg,135,thumbnails\_4yZh6jWwkk.jpg,11237409.0
Yao5BUYKrRc,free gunnr + 2hollis + nate sib type beat favorite,1780,gunnr type beat|gunnr|gunnr type beat free|gunnr free type beat|gunnr free beat|gunnr type free|free beat gunnr|gunnr switch|gunnr switch type beat|free gunnr type beat|nettspend type beat|nate sib|nate sib type beat|nate sib type beat free|natesib|2hollis|2hollis type beat|nate sib + 2hollis + gunnr type beat|type beat gunnr|type beat nate sib|free type beat gunnr|free type beat nate sib|gunnr type beat free for profit|gunnr beat|type beat free gunnr,lloga4 / underrated club,107,nate sib type beat,https://i.ytimg.com/vi/Yao5BUYKrRc/maxresdefault.jpg,125,thumbnails\Yao5BUYKrRc.jpg,261955.0
acJsFJQn6jI,"[FREE FOR PROFIT] old hyperpop x digicore x hyperpop type beat ""Home""",1776,glaive type beat|brakence type beat|hyperpop type beat|midwxst type beat|vaeo type beat|rouri404 type beat|destroy lonely type beat|ericdoa type beat|free for profit midwxst type beat|midwxst type beat 2022|free midwxst type beat|midwxst type beat 2023|midwxst type beat free for profit|glaive type beat hyperpop|glaive type beat 2022|free glaive type beat|glaive type beat free for profit|glaive type beat 2023|hyperpop type beat free|free hyperpop type beat,OhMyGon!,21900,hyperpop type beat,https://i.ytimg.com/vi/acJsFJQn6jI/maxresdefault.jpg,114,thumbnails\acJsFJQn6jI.jpg,0.0
FGnNBo6Z5rQ,"[free] nate sib + 2hollis type beat - ""i am famous""",1775,type beat|free type beat|free|new|lil biscuit|emo|rap|trap|alternative|experimental|wave|scene|edm|trance|techno|electronic|plugg|anime|nettspend|nettspend type beat|sad nettspend type beat|melodic|melodic type beat|free melodic type beat|ok|ok type beat|free ok type beat|ambient|ambient type beat|sample|sample type beat|che type beat|2025|free type beat 2025|untiljapan|untiljapan type beat|free untiljapan type beat|sad untiljapan type beat,Lil Biscuit,19800,nate sib type beat,https://i.ytimg.com/vi/FGnNBo6Z5rQ/maxresdefault.jpg,136,thumbnails\FGnNBo6Z5rQ.jpg,261955.0
rtLUEs9UsmA,*FREE* Hyperpop x 2010pop x scenecore x dance type beat - *sanguine*,1768,Hyperpop type beat|Guitar hyperpop type beat|Brakence type beat|ericdoa type beat|Glitchcore type beat|pop punk hyperpop type beat|Free type beat|Free hyperpop type beat|free for profit hyperpop|free for profit beats|type beat|glaive type beat|hyperpop type beat free|fromtheheart type beat|experimental hyperpop type beat|dltzk type beat|hyperpop type beat 2023|fromtheheart type beat hyperpop|kmoe type beat|underscores type beat|Onidera,dera,3050,hyperpop type beat,https://i.ytimg.com/vi/rtLUEs9UsmA/maxresdefault.jpg,119,thumbnails\rtLUEs9UsmA.jpg,0.0
rtLUEs9UsmA,*FREE* Hyperpop x 2010pop x scenecore x dance type beat - *sanguine*,1768,Hyperpop type beat|Guitar hyperpop type beat|Brakence type beat|ericdoa type beat|Glitchcore type beat|pop punk hyperpop type beat|Free type beat|Free hyperpop type beat|free for profit hyperpop|free for profit beats|type beat|glaive type beat|hyperpop type beat free|fromtheheart type beat|experimental hyperpop type beat|dltzk type beat|hyperpop type beat 2023|fromtheheart type beat hyperpop|kmoe type beat|underscores type beat|Onidera,dera,3050,hyperpop type beat,https://i.ytimg.com/vi/rtLUEs9UsmA/maxresdefault.jpg,119,thumbnails\rtLUEs9UsmA.jpg,0.0
tviHAy-_P2c,free 2hollis + nate sib + gunnr type beat cometrue,1726,free 2hollis type beat|2hollis type beat free|star boy type beat|2hollis type beat|star boy 2hollis type beat|2hollis dance type beat|star boy x 2hollis type beat|sad 2hollis type beat|starboy 2hollis type beat|hard dance type beat|bladee type beat|2hollis trauma type beat|type beat free|hard type beat|midwxst type beat|free type beat|house type beat|club type beat|pop type beat|ecco2k type beat|ken carson type beat|ericdoa type beat,tiresss / underrated club,5890,2hollis type beat,https://i.ytimg.com/vi/tviHAy-_P2c/maxresdefault.jpg,150,thumbnails\tviHAy-_P2c.jpg,11237409.0
5yABPBdl5ns,"(free!) 2hollis + star boy + nate sib type beat - ""where you go""",1715,1oneam type beat free|2hollis dance type beat|2hollis gold type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|dance type beat|edm type beat|free 2hollis type beat|free nate sib type beat|gab3 rave type beat|gab3 type beat|gold type beat|hard dance type beat|jeans type beat|jssr type beat|ken carson type beat|nate sib type beat|star boy 2hollis type beat|star boy type beat|starboy 2hollis type beat|trauma type beat,iledless,1290,nate sib type beat,https://i.ytimg.com/vi/5yABPBdl5ns/maxresdefault.jpg,135,thumbnails\5yABPBdl5ns.jpg,261955.0
OSaeatstnF4,*FREE* Hyperpop x rave x happycore x scenecore type beat - *raw*,1711,Hyperpop type beat|Guitar hyperpop type beat|Brakence type beat|ericdoa type beat|Glitchcore type beat|pop punk hyperpop type beat|Free type beat|Free hyperpop type beat|free for profit hyperpop|free for profit beats|type beat|glaive type beat|hyperpop type beat free|fromtheheart type beat|experimental hyperpop type beat|dltzk type beat|hyperpop type beat 2023|fromtheheart type beat hyperpop|kmoe type beat|underscores type beat|Onidera,dera,3050,hyperpop type beat,https://i.ytimg.com/vi/OSaeatstnF4/maxresdefault.jpg,114,thumbnails\OSaeatstnF4.jpg,0.0
HHRKdBnOtg0,"[FREE] 2hollis type beat ""panic at the disco"" (prod. janecocaine + lmd)",1606,2hollis|2hollis dance type beat|2hollis type beat|2hollis type beat free|2hollis type beat free for profit|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free for profit 2hollis type beat|free type beat|god type beat|hard dance type beat|hard type beat|hyperpop type beat|janecocaine|joalisho|midwxst type beat|nate sib type beat|pop type beat|sad 2hollis type beat|star boy type beat|type beat|type beat free,jane cocaine,5150,2hollis type beat,https://i.ytimg.com/vi/HHRKdBnOtg0/maxresdefault.jpg,120,thumbnails\HHRKdBnOtg0.jpg,11237409.0
LQ9avw1q7C0,(free) nate sib justin bieber type beat @1skorxpa @kobytheplug,1576,,1skorxpa,588,nate sib type beat,https://i.ytimg.com/vi/LQ9avw1q7C0/maxresdefault.jpg,139,thumbnails\LQ9avw1q7C0.jpg,261955.0
NGoWnIwaF4c,[FREE] Digicore x Hyperpop type beat “Sugar Rush” (prod. wuhan),1564,,Wuhan,1040,hyperpop type beat,https://i.ytimg.com/vi/NGoWnIwaF4c/maxresdefault.jpg,105,thumbnails\NGoWnIwaF4c.jpg,0.0
NGoWnIwaF4c,[FREE] Digicore x Hyperpop type beat “Sugar Rush” (prod. wuhan),1564,,Wuhan,1040,hyperpop type beat,https://i.ytimg.com/vi/NGoWnIwaF4c/maxresdefault.jpg,105,thumbnails\NGoWnIwaF4c.jpg,0.0
y28KjsYZQvE,"[FREE] Glaive x Midwxst Type Beat - ""deepwork"" (hyperpop style)",1526,2hollis type beat|aldn type beat|anti pop type beat|aries type beat|bedroom pop type beat|brakence type beat|electro pop type beat|ericdoa type beat|free glaive type beat|glaive type beat|hyper pop type beat|hyperpop beat|hyperpop type beat|hyperpop type beat 2024|indie pop type beat|midwxst type beat|midwxst type beat back in action|midwxst type beat hard|midwxst type beat hyperpop|okaykoda|pop type beat|pop type beat 2024|tsubi club type beat,OkayKoda,2830,hyperpop type beat,https://i.ytimg.com/vi/y28KjsYZQvE/maxresdefault.jpg,101,thumbnails\y28KjsYZQvE.jpg,0.0
KolwRi2qXfY,"(FREE) 2hollis x Nate Sib Type Beat - ""IS IT WORTH IT""",1469,2hollis type beat|2hollis type beats|hyperpop type beat|nate sib type beat|free 2hollis type beat|2hollis star type beat|2hollis|youngkimj type beat|Kim j type beat|free 2hollis type beats|2 hollis type beat|free 2hollis x nate sib type beat|2hollis x Ken Carson type beat|2hollis x opium type beat|2hollis type beat 2025|prod.domjulez|2hollis making a beat|2hollis star|nate sib type beats|gunnr type beat|gunnr type beats|2hollis jeans type beat|nate sib,Dom Julez,2160,nate sib type beat,https://i.ytimg.com/vi/KolwRi2qXfY/maxresdefault.jpg,132,thumbnails\KolwRi2qXfY.jpg,261955.0
VgLMVzo4-YQ,nate sib + 2hollis + gunnr *free for non profit*,1463,2hollis dance type beat|2hollis nate sib type beat|2hollis type beat|2hollis type beat free|2hollis x hard dance type beat|bladee type beat|ericdoa type beat|free 2hollis type beat|free nate sib type beat|free nate sib x jerk type beat|free star boy type beat|free type beat|hard dance type beat|hard type beat|nate sib famous|nate sib type beat|pop type beat|sad 2hollis type beat|star boy type beat|star boy x 2hollis type beat|type beat|type beat free,@eyesofdirty,856,nate sib type beat,https://i.ytimg.com/vi/VgLMVzo4-YQ/maxresdefault.jpg,90,thumbnails\VgLMVzo4-YQ.jpg,261955.0
_KB83N1hPqA,"(free for profit) 2hollis + star boy + nate sib type beat - ""STYLE""",1426,,Prod. Hella Onyx,10300,nate sib type beat,https://i.ytimg.com/vi/_KB83N1hPqA/maxresdefault.jpg,115,thumbnails\_KB83N1hPqA.jpg,261955.0
ZTTFmMfHAUY,GET YOUR NEXT HIT WITH THIS 2HOLLIS & NATE SIB TYPE BEAT,1417,,SHADE08,9850,nate sib type beat,https://i.ytimg.com/vi/ZTTFmMfHAUY/maxresdefault.jpg,139,thumbnails\ZTTFmMfHAUY.jpg,261955.0
ZTTFmMfHAUY,GET YOUR NEXT HIT WITH THIS 2HOLLIS & NATE SIB TYPE BEAT,1416,,SHADE08,9850,nate sib type beat,https://i.ytimg.com/vi/ZTTFmMfHAUY/maxresdefault.jpg,139,thumbnails\ZTTFmMfHAUY.jpg,261955.0
1iUZdCFMVLY,"ginseng x hyperpop type beat ""wannabe""",1401,,prodbybare,675,hyperpop type beat,https://i.ytimg.com/vi/1iUZdCFMVLY/maxresdefault.jpg,106,thumbnails\1iUZdCFMVLY.jpg,0.0
PI-BdeExMfY,junoes eyes are bleeding ;c Hyperpop type beat,1394,free hyperpop type beat|hyperpop type beat|digicore type beat free for profit|junoes|hyperpop type beat free|osquinn type beat|digicore type beat|digicore hyperpop type beat|junoes type beat|hyper pop type beat|junoes digicore type beat|junoes digicore|tekea type beat|diegointhedark type beat|chenpol type beat|yuri online type beat|xaviersobased type beat|playboi carti type beat|osquinn type beat sad|osquinn type beat hard|osquinn type beat free for profit,junoes,5060,hyperpop type beat,https://i.ytimg.com/vi/PI-BdeExMfY/maxresdefault.jpg,75,thumbnails\PI-BdeExMfY.jpg,0.0
